resource_id,title,board,subject,target_grade,difficulty_level,format,duration_minutes,url
res_61c50f70,scratch introduction class 6 #icse class 6,ICSE,Computer Science,Class 6,Beginner,video,18,https://www.youtube.com/watch?v=JB2X1VKhAog&pp=ygU2SUNTRSBDbGFzcyA2IENvbXB1dGVyIFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_d51e2160,Class 6 | Categories of computer and computer languages | Chapter 1 | ICSE Syllabus,ICSE,Computer Science,Class 6,Beginner,video,26,https://www.youtube.com/watch?v=2gD1xXaa-7g&pp=ygU2SUNTRSBDbGFzcyA2IENvbXB1dGVyIFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_c2d1d16a,Computers for Class VI,ICSE,Computer Science,Class 6,Beginner,text,20,https://kvkhagariadigitallibrary.files.wordpress.com/2018/05/class-vi.pdf
res_c31ea56a,Question Bank of Class – 6 Computer Science,ICSE,Computer Science,Class 6,Medium,text,11,https://stewartschoolctc.in/wp-content/uploads/sixComputer-class-6802.pdf
res_bcd7e6bd,Invention Of Computer Programming Language | The Dr. Binocs Show | Best Learning Video for Kids,ICSE,Information Technology,Class 6,Beginner,video,24,https://www.youtube.com/watch?v=Wchru8alhaE&pp=ygU8SUNTRSBDbGFzcyA2IEluZm9ybWF0aW9uIFRlY2hub2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u0gcJCa4KAYcqIYzv
res_02ddb291,How The Internet Works? | What Is Internet? | Dr Binocs Show | Kids Learning Video | Peekaboo Kidz,ICSE,Information Technology,Class 6,Advanced,video,15,https://www.youtube.com/watch?v=UXsomnDkntI&pp=ygU8SUNTRSBDbGFzcyA2IEluZm9ybWF0aW9uIFRlY2hub2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_6b419901,First Computer to QUANTUM COMPUTERS - Full Technology Evolution Explained,ICSE,Information Technology,Class 6,Medium,video,44,https://www.youtube.com/watch?v=FmKe7MyPNx8&pp=ygU8SUNTRSBDbGFzcyA2IEluZm9ybWF0aW9uIFRlY2hub2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u0gcJCa4KAYcqIYzv
res_449c6177,Computers for Class VI,ICSE,Information Technology,Class 6,Beginner,text,17,https://kvkhagariadigitallibrary.files.wordpress.com/2018/05/class-vi.pdf
res_0660f4d7,Question Bank of Class – 6 Computer Science,ICSE,Information Technology,Class 6,Medium,text,23,https://stewartschoolctc.in/wp-content/uploads/sixComputer-class-6802.pdf
res_204d3e4d,Chapter 6 - Biodiversity Review | Part I | Revision | ICSE |  Environmental Science | EVS 2023,ICSE,Environmental Science,Class 6,Advanced,video,36,https://www.youtube.com/watch?v=Hq-KQ9q69A4&pp=ygU7SUNTRSBDbGFzcyA2IEVudmlyb25tZW50YWwgU2NpZW5jZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_db028bb9,Biodiversity (Part 1) Hindi/English | Easy explanation | ICSE Environmental Science Chapter 6,ICSE,Environmental Science,Class 6,Medium,video,28,https://www.youtube.com/watch?v=60Oi3rXtyrs&pp=ygU7SUNTRSBDbGFzcyA2IEVudmlyb25tZW50YWwgU2NpZW5jZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_cb267fef,What is POLLUTION? | Types of POLLUTION - Air | Water | Soil | Noise | Dr Binocs Show -Peekaboo Kidz,ICSE,Environmental Science,Class 6,Medium,video,38,https://www.youtube.com/watch?v=7qkaz8ChelI&pp=ygU7SUNTRSBDbGFzcyA2IEVudmlyb25tZW50YWwgU2NpZW5jZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_d0f32c4c,Environment & Ecology (Quick Book) -For web.pdf,ICSE,Environmental Science,Class 6,Beginner,text,17,https://www.drishtiias.com/images/pdf/Environment%20&%20Ecology%20(Quick%20Book)%20-For%20web.pdf
res_28d10edd,ENVIRONMENTAL APPLICATIONS (89),ICSE,Environmental Science,Class 6,Beginner,text,15,https://www.vedantu.com/content-files-downloadable/5a991acde4b03a63c04e1b05.pdf
res_3f6f4b0d,"gk questions for class 6, class 6 gk question, class 6 gk, class 6 quiz, class 6 quiz questions, cla",ICSE,General Knowledge,Class 6,Medium,video,30,https://www.youtube.com/shorts/O7aydKY3MBs
res_5338cc98,50 General Knowledge Questions! 🧠🤯 How Good is Your General Knowledge?,ICSE,General Knowledge,Class 6,Medium,video,22,https://www.youtube.com/watch?v=8MP8JlxfmQU&pp=ygU3SUNTRSBDbGFzcyA2IEdlbmVyYWwgS25vd2xlZGdlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_9069e6e0,Basic General Knowledge || class 6 only || general knowledge in english by GK Teach,ICSE,General Knowledge,Class 6,Advanced,video,15,https://www.youtube.com/watch?v=U_D3zRz60Ls&pp=ygU3SUNTRSBDbGFzcyA2IEdlbmVyYWwgS25vd2xlZGdlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_47fbf8e0,GENERAL KNOWLEDGE,ICSE,General Knowledge,Class 6,Medium,text,11,http://www.gptcvillupuram.in/placement/gk-book.pdf
res_df1a6805,ICSE Class 6 Syllabus,ICSE,General Knowledge,Class 6,Medium,text,19,https://cdn1.byjus.com/wp-content/uploads/2019/05/ICSE-board-class-6-Syllabus.pdf
res_2a57220f,Icse Maths Guide For 7th Standard,ICSE,Mathematics,Class 7,Beginner,text,10,https://solicitudes.gadcolonche.gob.ec/Resources/4P8032/default.aspx/Icse_Maths__Guide__For__7th__Standard.pdf
res_4acb3743,Icse Maths Guide For 7 Th Standard,ICSE,Mathematics,Class 7,Medium,text,26,https://admisiones.unicah.edu/fulldisplay/TAjgp1/5OK102/IcseMathsGuideFor7thStandard.pdf
res_d08dacbf,Physical and Chemical Changes Class 7 Science || Complete Chapter || ICSE,ICSE,Science,Class 7,Beginner,video,32,https://www.youtube.com/watch?v=nbM0uCENQkU&pp=ygUtSUNTRSBDbGFzcyA3IFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_36cfbb85,Classification of Plants | Class 7 Science ICSE | Complete Chapter Explanation | PW ICSE,ICSE,Science,Class 7,Advanced,video,39,https://www.youtube.com/watch?v=Enrn1b9xZKg&pp=ygUtSUNTRSBDbGFzcyA3IFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_cb9477b5,Matter and Its Composition Class 7 Science  || Complete Chapter || ICSE,ICSE,Science,Class 7,Advanced,video,30,https://www.youtube.com/watch?v=w5BIuaWF0yk&pp=ygUtSUNTRSBDbGFzcyA3IFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_bb881b3f,Science- L-8 Respiration in Organisms Notes (VII).pdf,ICSE,Science,Class 7,Beginner,text,20,https://standrewsdelhi.com/images/assignments/class-7/Science-%20L-8%20Respiration%20in%20Organisms%20Notes%20(VII).pdf
res_54d4a52b,Inspired Chemistry 7.pdf,ICSE,Science,Class 7,Medium,text,11,https://orientblackswan.com/DigitalSpecimen/content/is/DigitalSpecimen/Inspired%20Chemistry%207.pdf
res_c71036f3,Summary of All Chapters of English Class 7 Honeycomb under 40 Min | Class 7,ICSE,English,Class 7,Advanced,video,39,https://www.youtube.com/watch?v=jyFeMf2TcQc&pp=ygUtSUNTRSBDbGFzcyA3IEVuZ2xpc2ggZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_52200033,The open window || class 7 || Mulberry || English literature || icse || Hindi explanation ||,ICSE,English,Class 7,Medium,video,25,https://www.youtube.com/watch?v=AwvKAU0Keu0&pp=ygUtSUNTRSBDbGFzcyA3IEVuZ2xpc2ggZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u0gcJCb4KAYcqIYzv
res_6f9c27a5,CLASS NOTES-ANSWERS,ICSE,English,Class 7,Beginner,text,24,https://static1.squarespace.com/static/5b1468851aef1d5bb45b7220/t/63e632960885c25ee0ddfae4/1676030615273/AK-CN-Grade+7-English-Chapter+7-Class+2.pdf
res_a9a5e084,CLASS 7 English grammar,ICSE,English,Class 7,Beginner,text,13,https://brschittaranjan.net/wp-content/uploads/2020/04/CLASS-7-English-grammar.pdf
res_0be65de5,Class 7th II Complete Hindi  in 1 Video II Toppers Toli II Marathon🔥😍,ICSE,Hindi,Class 7,Advanced,video,16,https://www.youtube.com/watch?v=Tc_vn5G_BKk&pp=ygUrSUNTRSBDbGFzcyA3IEhpbmRpIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_f77ea828,"संदेह - Full Story (Sahitya Sagar, ICSE Hindi) | Sandeh | Jaishankar Prasad | English For All",ICSE,Hindi,Class 7,Medium,video,24,https://www.youtube.com/watch?v=aWOPDcI9Wzw&pp=ygUrSUNTRSBDbGFzcyA3IEhpbmRpIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_e8e735cf,Sushruta | Class 7 Hindi Chapter 16 Full Explanation ICSE #icse,ICSE,Hindi,Class 7,Medium,video,29,https://www.youtube.com/watch?v=wQOV0fhBbn4&pp=ygUrSUNTRSBDbGFzcyA3IEhpbmRpIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_5467dcc4,Hindi Vyakaran & Rachna.pdf,ICSE,Hindi,Class 7,Medium,text,24,https://rajeduboard.rajasthan.gov.in/books-2019/cls9/Hindi%20Vyakaran%20&%20Rachna.pdf
res_64c79bd7,ICSE Class 7 Syllabus,ICSE,Hindi,Class 7,Medium,text,20,https://cdn1.byjus.com/wp-content/uploads/2019/05/ICSE-board-class-7-Syllabus.pdf
res_f496759e,Class 7th ICSE || Complete SST in 1 VIDEO 🔥,ICSE,Social Science,Class 7,Medium,video,36,https://www.youtube.com/watch?v=Itb8r_ihD9w&pp=ygU0SUNTRSBDbGFzcyA3IFNvY2lhbCBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbtIHCQm-CgGHKiGM7w%3D%3D
res_348838fb,Weather and Climate | Class 7 SST ICSE | Complete Chapter Explaination  | PW ICSE,ICSE,Social Science,Class 7,Medium,video,21,https://www.youtube.com/watch?v=ThqtPEtJiTQ&pp=ygU0SUNTRSBDbGFzcyA3IFNvY2lhbCBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_efef6a77,Class 7th Social Studies( history) Lesson 1... (1).pdf,ICSE,Social Science,Class 7,Beginner,text,22,https://stmarysajmer.org/data/notes/Module%204/Class%207/Class%207th%20%20Social%20Studies(%20history)%20Lesson%201...%20(1).pdf
res_bd41d0e2,GEOGRAPHY CLASS 7 CHAPTER – ATMOSPHERE,ICSE,Social Science,Class 7,Medium,text,23,https://www.holycrossschoolagartala.in/notes/57bdbce9ea037cfe784a59308ae48108.pdf
res_5f2e5e8c,Inspired Physics 7.pdf,ICSE,Physics,Class 7,Medium,text,20,https://orientblackswan.com/DigitalSpecimen/content/is/DigitalSpecimen/Inspired%20Physics%207.pdf
res_33d5faa0,31/08/2023 worksheet no.: 7 - topic: motion and time note,ICSE,Physics,Class 7,Medium,text,25,https://www.iswkoman.com/uploads/work-sheet/7034540-CLASS%207%20-%20SCIENCE%20-%20MOTION%20AND%20TIME%20-%20WS%20WITH%20ANS%20-%20SUMA.pdf
res_309a59da,Inspired Chemistry 7.pdf,ICSE,Chemistry,Class 7,Beginner,text,27,https://orientblackswan.com/DigitalSpecimen/content/is/DigitalSpecimen/Inspired%20Chemistry%207.pdf
res_21cc31bc,Class 7 chemistry chp.1 Matter and its composition,ICSE,Chemistry,Class 7,Medium,text,10,https://tiroscope.com/pdf/24441587955486.pdf
res_7c67e91c,"Allergy Class 7 ICSE Biology | Selina Chapter  | Signs, Symptoms & Precautions",ICSE,Biology,Class 7,Medium,video,38,https://www.youtube.com/watch?v=gamCAqUduVk&pp=ygUtSUNTRSBDbGFzcyA3IEJpb2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_dff2c6db,Nervous System ICSE Class 7 Biology| Exam Revision,ICSE,Biology,Class 7,Beginner,video,24,https://www.youtube.com/watch?v=ATIH9bpHr90&pp=ygUtSUNTRSBDbGFzcyA3IEJpb2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_82e59175,Science- L-8 Respiration in Organisms Notes (VII).pdf,ICSE,Biology,Class 7,Beginner,text,12,https://standrewsdelhi.com/images/assignments/class-7/Science-%20L-8%20Respiration%20in%20Organisms%20Notes%20(VII).pdf
res_21e39c68,ICSE BOARD Biology Sample Paper Class VII,ICSE,Biology,Class 7,Medium,text,24,https://www.vedantu.com/content-files-downloadable/icse/icse-sample-question-papers-for-class-7-biology-paper-2.pdf
res_e36dd47b,Rise of Christianity Class 7 ICSE History| Selina Chapter 1,ICSE,History,Class 7,Advanced,video,36,https://www.youtube.com/watch?v=R_KIQiLQftM&pp=ygUtSUNTRSBDbGFzcyA3IEhpc3RvcnkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_b1e803da,Class 7th Social Studies( history) Lesson 1... (1).pdf,ICSE,History,Class 7,Beginner,text,29,https://stmarysajmer.org/data/notes/Module%204/Class%207/Class%207th%20%20Social%20Studies(%20history)%20Lesson%201...%20(1).pdf
res_4ee80a8a,Expansion of the Delhi Sultanate: The Khilji and the Tughlaq ...,ICSE,History,Class 7,Medium,text,23,https://media.learnohub.com/media/pdf/1691676324686_Notes_ICSE_SST%207_The%20Khilji%20and%20the%20Tughlaq%20Dynasties.pdf
res_030a9ac6,Study of Weather Class 7 ICSE Geo | Selina Chapter 5 | Elements of Weather,ICSE,Geography,Class 7,Medium,video,24,https://www.youtube.com/watch?v=Ylr9Zxp31Cg&pp=ygUvSUNTRSBDbGFzcyA3IEdlb2dyYXBoeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_564283f1,Class-7-GEOGRAPHY-english.pdf,ICSE,Geography,Class 7,Beginner,text,12,https://afeias.com/wp-content/uploads/2019/04/Class-7-GEOGRAPHY-english.pdf
res_04042216,GEOGRAPHY CLASS 7 CHAPTER – ATMOSPHERE,ICSE,Geography,Class 7,Beginner,text,27,https://www.holycrossschoolagartala.in/notes/57bdbce9ea037cfe784a59308ae48108.pdf
res_90be72d5,"The Constitution & The Preamble Class 7 ICSE Civics | Selina Chapter 1 | Democracy, Equality",ICSE,Civics,Class 7,Beginner,video,18,https://www.youtube.com/watch?v=n2e4A13eDfc&pp=ygUsSUNTRSBDbGFzcyA3IENpdmljcyBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb27SBwkJvgoBhyohjO8%3D
res_086311eb,"The Constitution and the Preamble Class 7 SST ICSE | Selina Chapter 12 | Civics, Social Science",ICSE,Civics,Class 7,Beginner,video,19,https://www.youtube.com/watch?v=LLg610QlPnY&pp=ygUsSUNTRSBDbGFzcyA3IENpdmljcyBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_759ce84a,ICSE Board Class VII History & Civics Sample Paper - 1 Time,ICSE,Civics,Class 7,Medium,text,20,https://images.topperlearning.com/topper/samplepapers/700001464_Topper_2_110_6_505_History_and_Civics_questionpaper_up201510301231_1446188495_6775.pdf?v
res_def28ff8,History and Civics,ICSE,Civics,Class 7,Medium,text,21,https://svpv.in/wp/pdf/secondary/books/std7-bb-history.pdf
res_6ee650b3,Paper 1: Fundamentals of Economics and Management,ICSE,Economics,Class 7,Medium,text,27,https://icmai.in/upload/Students/Syllabus-2012/Study_Material_New/Foundation-Paper1.pdf
res_93de62b6,Financial Education Workbook for Class VII - NCFE,ICSE,Economics,Class 7,Medium,text,29,https://ncfe.org.in/wp-content/uploads/2023/12/Class_7th.pdf
res_a99298c5,Sanskrit Manika Class 7 Solutions - nphcda,ICSE,Sanskrit,Class 7,Beginner,text,13,http://nphcda.vaccination.gov.ng/Resources/FdLnWq/274029/Sanskrit-Manika-Class__7_Solutions.pdf
res_134e3a51,Macmillan-2023-HQ.pdf,ICSE,Sanskrit,Class 7,Medium,text,24,https://macmillaneducation.in/wp-content/uploads/2022/09/Macmillan-2023-HQ.pdf
res_5d426609,Class 7 | Hardware Components | Chapter 1 | ICSE Syllabus,ICSE,Computer Science,Class 7,Beginner,video,31,https://www.youtube.com/watch?v=OoxS4FHe9Ew&pp=ygU2SUNTRSBDbGFzcyA3IENvbXB1dGVyIFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u0gcJCa4KAYcqIYzv
res_97a3248b,Hardware Components,ICSE,Computer Science,Class 7,Beginner,text,19,https://baibhavcomputer.com/wp-content/uploads/2020/05/CLASS7_CHAPTER-Hardware_.pdf
res_3f69795a,H W Worksheet - Class 7 ICSE,ICSE,Computer Science,Class 7,Beginner,text,30,https://sanskaarvalley.org/uploaded_files/ICT%20Worksheet/Homework%20worksheet%207%20ICSE.pdf
res_e2ec9dc7,How The Internet Works? | What Is Internet? | Dr Binocs Show | Kids Learning Video | Peekaboo Kidz,ICSE,Information Technology,Class 7,Medium,video,32,https://www.youtube.com/watch?v=UXsomnDkntI&pp=ygU8SUNTRSBDbGFzcyA3IEluZm9ybWF0aW9uIFRlY2hub2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_e8c62e1e,First Computer to QUANTUM COMPUTERS - Full Technology Evolution Explained,ICSE,Information Technology,Class 7,Medium,video,34,https://www.youtube.com/watch?v=FmKe7MyPNx8&pp=ygU8SUNTRSBDbGFzcyA3IEluZm9ybWF0aW9uIFRlY2hub2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_69443931,ICT student textbook - Teacher-Network,ICSE,Information Technology,Class 7,Medium,text,21,https://teacher-network.in/OER/images/9/9a/ICT_student_textbook.pdf
res_f7720227,CHAPTER-7:DATABASE AND DBMS-AN INTRODUCTION,ICSE,Information Technology,Class 7,Medium,text,13,"https://www.christschool.info/upload/Class_7,%20Computer%20Class%20Note.pdf"
res_18eea1e5,Chapter 7 - Energy Review | Easy explanation |  Revision | Oneshot | ICSE |  Environmental Science,ICSE,Environmental Science,Class 7,Advanced,video,30,https://www.youtube.com/watch?v=Xr7z4SOg5Ns&pp=ygU7SUNTRSBDbGFzcyA3IEVudmlyb25tZW50YWwgU2NpZW5jZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_06f57c6e,Environment Geography | Chapter 1 | Class 7 | CHAMPS 2024,ICSE,Environmental Science,Class 7,Medium,video,35,https://www.youtube.com/watch?v=3k0xjDw5G9E&pp=ygU7SUNTRSBDbGFzcyA3IEVudmlyb25tZW50YWwgU2NpZW5jZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_9b0bf4e6,What Are Natural Resources? | Types Of Natural Resources | The Dr Binocs Show | Peekaboo Kidz,ICSE,Environmental Science,Class 7,Beginner,video,43,https://www.youtube.com/watch?v=ajk-pvm5vfQ&pp=ygU7SUNTRSBDbGFzcyA3IEVudmlyb25tZW50YWwgU2NpZW5jZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_b7990b9c,Environment & Ecology (Quick Book) -For web.pdf,ICSE,Environmental Science,Class 7,Medium,text,20,https://www.drishtiias.com/images/pdf/Environment%20&%20Ecology%20(Quick%20Book)%20-For%20web.pdf
res_62e6b0dd,Environmental Pollution.pdf,ICSE,Environmental Science,Class 7,Medium,text,10,https://www.shivajicollege.ac.in/Study/Environmental%20Pollution.pdf
res_0470a5a0,50 General Knowledge Questions! 🧠🤯 How Good is Your General Knowledge?,ICSE,General Knowledge,Class 7,Medium,video,22,https://www.youtube.com/watch?v=8MP8JlxfmQU&pp=ygU3SUNTRSBDbGFzcyA3IEdlbmVyYWwgS25vd2xlZGdlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_5e550292,Gk Question for class 7th || Basic GK Question & Answer || Gk in class 7th,ICSE,General Knowledge,Class 7,Advanced,video,15,https://www.youtube.com/watch?v=bY3920XMKHg&pp=ygU3SUNTRSBDbGFzcyA3IEdlbmVyYWwgS25vd2xlZGdlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_00a80aa0,Basic General knowledge for class 7 only || Gk for class 7 || Gk class 7 || class 7 Quiz || Gk Teach,ICSE,General Knowledge,Class 7,Beginner,video,36,https://www.youtube.com/watch?v=Dobco7wB-eM&pp=ygU3SUNTRSBDbGFzcyA3IEdlbmVyYWwgS25vd2xlZGdlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_68b0b81e,GENERAL KNOWLEDGE,ICSE,General Knowledge,Class 7,Medium,text,18,http://www.gptcvillupuram.in/placement/gk-book.pdf
res_e104c2ce,course for class vii (icse),ICSE,General Knowledge,Class 7,Beginner,text,19,https://www.lucknowpublicschoolsandcolleges.com/lpsmainadmin/syllabusicse/uploads/1742751021-7ICSE.pdf
res_6f030d80,maths-class-viii-question-bank.pdf,ICSE,Mathematics,Class 8,Beginner,text,14,https://kumarsir34.wordpress.com/wp-content/uploads/2019/04/maths-class-viii-question-bank.pdf
res_c55ec31d,Maths- Rational Number Notes (VIII).pdf,ICSE,Mathematics,Class 8,Medium,text,19,https://standrewsdelhi.com/images/assignments/class-8/Maths-%20Rational%20Number%20Notes%20(VIII).pdf
res_3011dc6b,Water | ICSE Class 8 Science Chapter 8 | Full Explaination | PW ICSE,ICSE,Science,Class 8,Advanced,video,15,https://www.youtube.com/watch?v=_xZg-iu-l0c&pp=ygUtSUNTRSBDbGFzcyA4IFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_f69b37d5,Electricity | Class 8 Science ICSE | Complete Chapter Explaination | PW ICSE,ICSE,Science,Class 8,Beginner,video,37,https://www.youtube.com/watch?v=y9qrLRGKDeM&pp=ygUtSUNTRSBDbGFzcyA4IFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_57b5a0e3,Sound | ICSE Class 8 Science Chapter 6 | Complete Chapter,ICSE,Science,Class 8,Medium,video,31,https://www.youtube.com/watch?v=s5vxhE8VGbk&pp=ygUtSUNTRSBDbGFzcyA4IFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_d4bca873,Inspired Chemistry 8.pdf,ICSE,Science,Class 8,Beginner,text,16,https://orientblackswan.com/DigitalSpecimen/content/is/DigitalSpecimen/Inspired%20Chemistry%208.pdf
res_a5a3bcc0,Science L-13 Chemical Effects of Electric Current Notes ( ...,ICSE,Science,Class 8,Beginner,text,14,https://standrewsdelhi.com/images/assignments/class-8/Science-%20L-13%20Chemical%20Effects%20of%20Electric%20Current%20Notes%20(VIII).pdf
res_76c9173b,The Dying Detective | The Sherlock Holmes story | ICSE Class 8 English | Explained by Sudhir Sir,ICSE,English,Class 8,Advanced,video,15,https://www.youtube.com/watch?v=rBbcFzBCV9g&pp=ygUtSUNTRSBDbGFzcyA4IEVuZ2xpc2ggZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_a0b45e48,Grandfather and the Python | Ruskin Bond | ICSE Class 8 English,ICSE,English,Class 8,Beginner,video,38,https://www.youtube.com/watch?v=X0WRD2XWrvk&pp=ygUtSUNTRSBDbGFzcyA4IEVuZ2xpc2ggZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_54d6d212,CLASS 8..English Language Project..,ICSE,English,Class 8,Medium,text,25,https://www.wgskolkata.com/study-materials/class8/set1/Class%208%20Project.pdf
res_335f5cb0,Magnolia English Readers 1–8 lay a ...,ICSE,English,Class 8,Beginner,text,21,https://orientblackswan.com/DigitalSpecimen/content/magnolia/DigitalSpecimen/Magnolia_Class%208_OBS.pdf
res_8f2bb379,The dying detective || full chapter explanation || class 8 || icse || Hindi expanation ||,ICSE,Hindi,Class 8,Medium,video,31,https://www.youtube.com/watch?v=K7yhdmAzPS8&pp=ygUrSUNTRSBDbGFzcyA4IEhpbmRpIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_552bd739,बाज़ और सांप | Baaz Aur Saanp class 8 hindi | Animation | Explain,ICSE,Hindi,Class 8,Medium,video,42,https://www.youtube.com/watch?v=k4aurJEh-Yw&pp=ygUrSUNTRSBDbGFzcyA4IEhpbmRpIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_1331853f,Lakh Ki Chudiyan - Class 8 Hindi chapter 1 || full animation video ||,ICSE,Hindi,Class 8,Beginner,video,26,https://www.youtube.com/watch?v=9ne5Km1_lx4&pp=ygUrSUNTRSBDbGFzcyA4IEhpbmRpIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_c857a962,ICSE Class 8 Syllabus,ICSE,Hindi,Class 8,Medium,text,30,https://cdn1.byjus.com/wp-content/uploads/2019/05/ICSE-board-class-8-Syllabus.pdf
res_41eaa7d6,Hindi Vyakaran & Rachna.pdf,ICSE,Hindi,Class 8,Beginner,text,24,https://rajeduboard.rajasthan.gov.in/books-2019/cls9/Hindi%20Vyakaran%20&%20Rachna.pdf
res_2ac58155,The Judiciary Class 8 SST ICSE | Selina Chapter 17 | Civics Social Science,ICSE,Social Science,Class 8,Advanced,video,25,https://www.youtube.com/watch?v=qaucJmY8hEg&pp=ygU0SUNTRSBDbGFzcyA4IFNvY2lhbCBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbtIHCQm-CgGHKiGM7w%3D%3D
res_7005658f,The Revolt of 1857 |  Class 8 SST ICSE | Complete Chapter Explanation | PW ICSE,ICSE,Social Science,Class 8,Beginner,video,34,https://www.youtube.com/watch?v=5HGpL7H7x5o&pp=ygU0SUNTRSBDbGFzcyA4IFNvY2lhbCBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_471f1b50,Indian Renaissance- Social and Religious Reformers in India Class 8 ICSE History | Selina Chapter 11,ICSE,Social Science,Class 8,Medium,video,16,https://www.youtube.com/watch?v=MzVsmWNimqU&pp=ygU0SUNTRSBDbGFzcyA4IFNvY2lhbCBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_bee0daf5,Geography-8th-Class.pdf,ICSE,Social Science,Class 8,Beginner,text,22,https://www.anujjindal.in/wp-content/uploads/2022/06/Geography-8th-Class.pdf
res_b61fbeff,Social Science Class 8 Ratna Sagar Cce,ICSE,Social Science,Class 8,Beginner,text,18,https://ocni.unap.edu.pe/default.aspx/A10TYG/997278/social_science_class_8_ratna-sagar_cce.pdf
res_cccd0923,Inspired Physics 8.pdf,ICSE,Physics,Class 8,Medium,text,21,https://orientblackswan.com/DigitalSpecimen/content/is/DigitalSpecimen/Inspired%20Physics%208.pdf
res_5e93c078,Board – ICSE Class - 8th Sub. - Physics Chapter. - Light,ICSE,Physics,Class 8,Medium,text,21,https://www.speedlabs.in/wp-content/uploads/2021/10/LIGHT-ENERGY.pdf
res_fee87783,Chemical Reactions Class 8 Science ICSE | Selina Chapter 6 | Types of Chemical Reactions #1,ICSE,Chemistry,Class 8,Medium,video,37,https://www.youtube.com/watch?v=ELKzzcDSHds&pp=ygUvSUNTRSBDbGFzcyA4IENoZW1pc3RyeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
